"simulation","method","accuracy","prob_accuracy","tree_size"
612,"TreeTime_Custom",0.809045226130653,0.776155919011136,399
613,"ACE",0.670833333333333,0.646721300443712,481
613,"SIMMAP",0.695833333333333,0.653791666666667,481
613,"SAASI",0.929166666666667,0.908714507513292,481
613,"SAASI_pars",0.9125,0.802481980645353,481
613,"PastML",0.670833333333333,0.651470542764489,481
613,"TreeTime_1.0",0.720833333333333,0.681265647792,481
613,"TreeTime_Custom",0.754166666666667,0.731992935552065,481
614,"ACE",0.623115577889447,0.555196081718972,399
614,"SIMMAP",0.668341708542714,0.566984924623116,399
614,"SAASI",0.919597989949749,0.90526176402102,399
614,"SAASI_pars",0.92964824120603,0.745010192768851,399
614,"PastML",0.517587939698492,0.539919330455264,399
614,"TreeTime_1.0",0.824120603015075,0.765437583409381,399
614,"TreeTime_Custom",0.78391959798995,0.769901518169622,399
615,"ACE",0.564315352697095,0.598022982260166,483
615,"SIMMAP",0.564315352697095,0.607095435684647,483
615,"SAASI",0.925311203319502,0.892381006329776,483
615,"SAASI_pars",0.912863070539419,0.842524949705418,483
615,"PastML",0.771784232365145,0.739213948470845,483
615,"TreeTime_1.0",0.771784232365145,0.738142012795662,483
615,"TreeTime_Custom",0.75103734439834,0.712208211041754,483
616,"ACE",0.586021505376344,0.559277332550695,373
616,"SIMMAP",0.602150537634409,0.582741935483871,373
616,"SAASI",0.93010752688172,0.912088675721778,373
616,"SAASI_pars",0.919354838709677,0.818009803428057,373
616,"PastML",0.639784946236559,0.583293879683104,373
616,"TreeTime_1.0",0.618279569892473,0.57217608642445,373
616,"TreeTime_Custom",0.564516129032258,0.531347850074147,373
617,"ACE",0.789256198347107,0.679384115280802,485
617,"SIMMAP",0.789256198347107,0.695289256198347,485
617,"SAASI",0.925619834710744,0.912560986372381,485
617,"SAASI_pars",0.921487603305785,0.800878183651093,485
617,"PastML",0.81404958677686,0.702651589785819,485
617,"TreeTime_1.0",0.888429752066116,0.845280599551586,485
617,"TreeTime_Custom",0.892561983471074,0.876369394494085,485
618,"ACE",0.630081300813008,0.60336223423517,493
618,"SIMMAP",0.735772357723577,0.636666666666667,493
618,"SAASI",0.898373983739837,0.890042582940877,493
618,"SAASI_pars",0.90650406504065,0.829765919025668,493
618,"PastML",0.719512195121951,0.650652126580627,493
618,"TreeTime_1.0",0.792682926829268,0.71735934574299,493
618,"TreeTime_Custom",0.796747967479675,0.769343797316531,493
619,"ACE",0.47945205479452,0.506174606373377,439
619,"SIMMAP",0.484018264840183,0.522465753424658,439
619,"SAASI",0.908675799086758,0.889734845472347,439
619,"SAASI_pars",0.894977168949772,0.850355542596516,439
619,"PastML",0.748858447488584,0.714778006008333,439
619,"TreeTime_1.0",0.698630136986301,0.651745392716992,439
619,"TreeTime_Custom",0.593607305936073,0.596704787187296,439
62,"ACE",0.722448979591837,0.658987450493518,491
62,"SIMMAP",0.746938775510204,0.668489795918367,491
62,"SAASI",0.946938775510204,0.92932914472257,491
62,"SAASI_pars",0.938775510204082,0.836659796385816,491
62,"PastML",0.759183673469388,0.679749814923908,491
62,"TreeTime_1.0",0.828571428571429,0.797070686343455,491
62,"TreeTime_Custom",0.795918367346939,0.795471312472775,491
620,"ACE",0.789719626168224,0.685445151854484,429
620,"SIMMAP",0.822429906542056,0.696635514018692,429
620,"SAASI",0.948598130841122,0.925584358611111,429
620,"SAASI_pars",0.929906542056075,0.820779009622638,429
620,"PastML",0.771028037383178,0.666714779197545,429
620,"TreeTime_1.0",0.799065420560748,0.723135659596649,429
620,"TreeTime_Custom",0.836448598130841,0.797391791390769,429
621,"ACE",0.485294117647059,0.53504866718698,409
621,"SIMMAP",0.553921568627451,0.568627450980392,409
621,"SAASI",0.950980392156863,0.930901307965827,409
621,"SAASI_pars",0.96078431372549,0.873485176121758,409
621,"PastML",0.524509803921569,0.566893821278841,409
621,"TreeTime_1.0",0.495098039215686,0.546928393245994,409
621,"TreeTime_Custom",0.495098039215686,0.483407045990442,409
622,"ACE",0.630522088353414,0.594822114777484,499
622,"SIMMAP",0.650602409638554,0.608714859437751,499
622,"SAASI",0.911646586345382,0.891122301922104,499
622,"SAASI_pars",0.903614457831325,0.823701516655657,499
622,"PastML",0.63855421686747,0.615613901280247,499
622,"TreeTime_1.0",0.646586345381526,0.618325991886862,499
622,"TreeTime_Custom",0.674698795180723,0.660289481178022,499
623,"ACE",0.722222222222222,0.686467030509797,505
623,"SIMMAP",0.761904761904762,0.692460317460317,505
623,"SAASI",0.884920634920635,0.879561685098467,505
623,"SAASI_pars",0.892857142857143,0.832579534998453,505
623,"PastML",0.757936507936508,0.716812661473187,505
623,"TreeTime_1.0",0.773809523809524,0.737041275940138,505
623,"TreeTime_Custom",0.742063492063492,0.742157184235567,505
624,"ACE",0.59915611814346,0.611363234167786,475
624,"SIMMAP",0.641350210970464,0.619282700421941,475
624,"SAASI",0.945147679324895,0.90559373880151,475
624,"SAASI_pars",0.932489451476793,0.793447600764864,475
624,"PastML",0.624472573839662,0.627702258610021,475
624,"TreeTime_1.0",0.645569620253165,0.639900186836762,475
624,"TreeTime_Custom",0.679324894514768,0.669653202244302,475
625,"ACE",0.521367521367521,0.561313625101389,469
625,"SIMMAP",0.52991452991453,0.564444444444444,469
625,"SAASI",0.918803418803419,0.90222819893547,469
625,"SAASI_pars",0.923076923076923,0.758253061767023,469
625,"PastML",0.491452991452991,0.549119176844105,469
625,"TreeTime_1.0",0.717948717948718,0.70922964029994,469
625,"TreeTime_Custom",0.628205128205128,0.650743670381584,469
626,"ACE",0.616379310344828,0.593587526505248,465
626,"SIMMAP",0.612068965517241,0.603103448275862,465
626,"SAASI",0.935344827586207,0.905535274883151,465
626,"SAASI_pars",0.918103448275862,0.827495817972731,465
626,"PastML",0.620689655172414,0.607069490785586,465
626,"TreeTime_1.0",0.629310344827586,0.62283757027515,465
626,"TreeTime_Custom",0.646551724137931,0.637321365138635,465
627,"ACE",0.430379746835443,0.483444200345467,475
627,"SIMMAP",0.443037974683544,0.497130801687764,475
627,"SAASI",0.915611814345992,0.883952240830292,475
627,"SAASI_pars",0.894514767932489,0.809206925221623,475
627,"PastML",0.451476793248945,0.516076955854991,475
627,"TreeTime_1.0",0.430379746835443,0.481748673041111,475
627,"TreeTime_Custom",0.417721518987342,0.435329725389176,475
628,"ACE",0.56140350877193,0.591678148395323,571
628,"SIMMAP",0.571929824561404,0.602561403508772,571
628,"SAASI",0.92280701754386,0.89632613039402,571
628,"SAASI_pars",0.908771929824561,0.800293727564117,571
628,"PastML",0.603508771929825,0.6120291541438,571
628,"TreeTime_1.0",0.782456140350877,0.732785234939514,571
628,"TreeTime_Custom",0.750877192982456,0.719805845707882,571
629,"ACE",0.600858369098712,0.59406235736507,467
629,"SIMMAP",0.622317596566524,0.61068669527897,467
629,"SAASI",0.927038626609442,0.914530926220026,467
629,"SAASI_pars",0.931330472103004,0.842634981251513,467
629,"PastML",0.630901287553648,0.619700200881002,467
629,"TreeTime_1.0",0.630901287553648,0.620164043037255,467
629,"TreeTime_Custom",0.583690987124464,0.599200334133265,467
63,"ACE",0.548387096774194,0.579845349019848,435
63,"SIMMAP",0.576036866359447,0.586774193548387,435
63,"SAASI",0.930875576036866,0.911837614245469,435
63,"SAASI_pars",0.926267281105991,0.814537302488187,435
63,"PastML",0.552995391705069,0.603358604653961,435
63,"TreeTime_1.0",0.626728110599078,0.638426533301067,435
63,"TreeTime_Custom",0.493087557603687,0.504245033986195,435
630,"ACE",0.593582887700535,0.56155684040284,375
630,"SIMMAP",0.711229946524064,0.571550802139037,375
630,"SAASI",0.967914438502674,0.942050397999613,375
630,"SAASI_pars",0.951871657754011,0.682457607668821,375
630,"PastML",0.368983957219251,0.527175248341536,375
630,"TreeTime_1.0",0.588235294117647,0.569077528962698,375
630,"TreeTime_Custom",0.550802139037433,0.521980144883482,375
631,"ACE",0.756302521008403,0.623453923652896,477
631,"SIMMAP",0.798319327731092,0.627941176470588,477
631,"SAASI",0.949579831932773,0.916059567098123,477
631,"SAASI_pars",0.911764705882353,0.752633901900822,477
631,"PastML",0.73109243697479,0.617218373935812,477
631,"TreeTime_1.0",0.756302521008403,0.677457664406324,477
631,"TreeTime_Custom",0.869747899159664,0.814348113733486,477
632,"ACE",0.582608695652174,0.580111949089909,461
632,"SIMMAP",0.608695652173913,0.58095652173913,461
632,"SAASI",0.947826086956522,0.915463104765372,461
632,"SAASI_pars",0.934782608695652,0.812734372682071,461
632,"PastML",0.6,0.588405068771337,461
632,"TreeTime_1.0",0.565217391304348,0.593861873579613,461
632,"TreeTime_Custom",0.547826086956522,0.551203572428283,461
633,"ACE",0.803921568627451,0.667490589699322,409
633,"SIMMAP",0.818627450980392,0.693137254901961,409
633,"SAASI",0.950980392156863,0.938383054580638,409
633,"SAASI_pars",0.946078431372549,0.813157876350992,409
633,"PastML",0.803921568627451,0.659090747128765,409
633,"TreeTime_1.0",0.857843137254902,0.787568837995476,409
633,"TreeTime_Custom",0.872549019607843,0.854958499359062,409
634,"ACE",0.513157894736842,0.540984765265982,457
634,"SIMMAP",0.600877192982456,0.573333333333333,457
634,"SAASI",0.921052631578947,0.905854547363349,457
634,"SAASI_pars",0.899122807017544,0.815152107761266,457
634,"PastML",0.513157894736842,0.55395585814065,457
634,"TreeTime_1.0",0.513157894736842,0.539071258570504,457
634,"TreeTime_Custom",0.412280701754386,0.433000644618161,457
635,"ACE",0.597173144876325,0.57859925632678,567
635,"SIMMAP",0.618374558303887,0.590459363957597,567
635,"SAASI",0.915194346289753,0.890106161359886,567
635,"SAASI_pars",0.88339222614841,0.74758758295884,567
635,"PastML",0.575971731448763,0.572025616297525,567
635,"TreeTime_1.0",0.738515901060071,0.689519601261382,567
635,"TreeTime_Custom",0.600706713780919,0.605293554801425,567
636,"ACE",0.589655172413793,0.573770082854835,581
636,"SIMMAP",0.575862068965517,0.576103448275862,581
636,"SAASI",0.879310344827586,0.862342103881912,581
636,"SAASI_pars",0.86551724137931,0.803709657073152,581
636,"PastML",0.624137931034483,0.607070265158537,581
636,"TreeTime_1.0",0.620689655172414,0.602626907540521,581
636,"TreeTime_Custom",0.596551724137931,0.601905771147907,581
637,"ACE",0.790513833992095,0.676020244169326,507
637,"SIMMAP",0.794466403162055,0.68304347826087,507
637,"SAASI",0.972332015810277,0.942134964559006,507
637,"SAASI_pars",0.936758893280632,0.812242054260367,507
637,"PastML",0.814229249011858,0.687775797158017,507
637,"TreeTime_1.0",0.905138339920949,0.818334085162723,507
637,"TreeTime_Custom",0.92094861660079,0.872138417911334,507
638,"ACE",0.838235294117647,0.731451311598718,545
638,"SIMMAP",0.849264705882353,0.747830882352941,545
638,"SAASI",0.948529411764706,0.93137369008011,545
638,"SAASI_pars",0.948529411764706,0.839363808462963,545
638,"PastML",0.863970588235294,0.779869958420148,545
638,"TreeTime_1.0",0.911764705882353,0.872829226669125,545
638,"TreeTime_Custom",0.88235294117647,0.868047896476114,545
639,"ACE",0.604838709677419,0.578816719173033,497
639,"SIMMAP",0.600806451612903,0.579798387096774,497
639,"SAASI",0.919354838709677,0.905011424765916,497
639,"SAASI_pars",0.903225806451613,0.801542096874293,497
639,"PastML",0.608870967741935,0.581042457404681,497
639,"TreeTime_1.0",0.604838709677419,0.579338247451369,497
639,"TreeTime_Custom",0.588709677419355,0.575223502704577,497
64,"ACE",0.677824267782427,0.661832163414146,479
64,"SIMMAP",0.698744769874477,0.680292887029289,479
64,"SAASI",0.928870292887029,0.909002606096747,479
64,"SAASI_pars",0.920502092050209,0.840290821727533,479
64,"PastML",0.753138075313807,0.716787601531718,479
64,"TreeTime_1.0",0.803347280334728,0.75435504777291,479
64,"TreeTime_Custom",0.698744769874477,0.721439149286478,479
640,"ACE",0.717703349282297,0.627142724917241,419
640,"SIMMAP",0.698564593301435,0.627464114832536,419
640,"SAASI",0.92822966507177,0.908049725330148,419
640,"SAASI_pars",0.899521531100478,0.789243272220282,419
640,"PastML",0.708133971291866,0.631758455415809,419
640,"TreeTime_1.0",0.755980861244019,0.678797000141382,419
640,"TreeTime_Custom",0.789473684210526,0.753638324084847,419
641,"ACE",0.704845814977974,0.612384933849223,455
641,"SIMMAP",0.766519823788546,0.641982378854626,455
641,"SAASI",0.911894273127753,0.89306866691733,455
641,"SAASI_pars",0.907488986784141,0.802499655356775,455
641,"PastML",0.753303964757709,0.636580193315708,455
641,"TreeTime_1.0",0.819383259911894,0.801694083390366,455
641,"TreeTime_Custom",0.81057268722467,0.806506825870266,455
642,"ACE",0.588235294117647,0.58102030705741,477
642,"SIMMAP",0.61344537815126,0.591596638655462,477
642,"SAASI",0.915966386554622,0.905506962008305,477
642,"SAASI_pars",0.92436974789916,0.780657106534544,477
642,"PastML",0.542016806722689,0.569750968233369,477
642,"TreeTime_1.0",0.609243697478992,0.624835548562928,477
642,"TreeTime_Custom",0.571428571428571,0.581555313237526,477
643,"ACE",0.619771863117871,0.591991746188252,527
643,"SIMMAP",0.608365019011407,0.584296577946768,527
643,"SAASI",0.923954372623574,0.900714331514809,527
643,"SAASI_pars",0.908745247148289,0.777755802612024,527
643,"PastML",0.600760456273764,0.594001332223566,527
643,"TreeTime_1.0",0.669201520912547,0.641102666927864,527
643,"TreeTime_Custom",0.44106463878327,0.4836457156137,527
644,"ACE",0.912790697674419,0.857420438289754,345
644,"SIMMAP",0.924418604651163,0.864418604651163,345
644,"SAASI",0.982558139534884,0.963820499491211,345
644,"SAASI_pars",0.959302325581395,0.916408763289647,345
644,"PastML",0.924418604651163,0.876366070095515,345
644,"TreeTime_1.0",0.941860465116279,0.913767175623283,345
644,"TreeTime_Custom",0.901162790697674,0.909702867356555,345
645,"ACE",0.68421052631579,0.604973197815067,457
645,"SIMMAP",0.68421052631579,0.60859649122807,457
645,"SAASI",0.929824561403509,0.918193173094232,457
645,"SAASI_pars",0.912280701754386,0.758623029742536,457
645,"PastML",0.635964912280702,0.593137504570417,457
645,"TreeTime_1.0",0.728070175438597,0.64479402934947,457
645,"TreeTime_Custom",0.846491228070175,0.799501415364902,457
646,"ACE",0.5859375,0.575573699323292,513
646,"SIMMAP",0.61328125,0.592578125,513
646,"SAASI",0.9296875,0.888436474961326,513
646,"SAASI_pars",0.89453125,0.810185618396535,513
646,"PastML",0.59765625,0.587050503507366,513
646,"TreeTime_1.0",0.59375,0.583385724372566,513
646,"TreeTime_Custom",0.59765625,0.582014552020793,513
647,"ACE",0.761904761904762,0.67294220410036,463
647,"SIMMAP",0.783549783549784,0.677792207792208,463
647,"SAASI",0.93939393939394,0.918685153984337,463
647,"SAASI_pars",0.943722943722944,0.795724741255553,463
647,"PastML",0.77056277056277,0.702474874244426,463
647,"TreeTime_1.0",0.865800865800866,0.802783274413465,463
647,"TreeTime_Custom",0.857142857142857,0.82489398817319,463
648,"ACE",0.772357723577236,0.692721294207423,493
648,"SIMMAP",0.792682926829268,0.70780487804878,493
648,"SAASI",0.934959349593496,0.923046125302362,493
648,"SAASI_pars",0.943089430894309,0.831546412969997,493
648,"PastML",0.796747967479675,0.73028261683241,493
648,"TreeTime_1.0",0.853658536585366,0.798617163253167,493
648,"TreeTime_Custom",0.792682926829268,0.786779494018012,493
649,"ACE",0.566326530612245,0.564896007914663,393
649,"SIMMAP",0.642857142857143,0.609336734693878,393
649,"SAASI",0.943877551020408,0.92242907481274,393
649,"SAASI_pars",0.918367346938776,0.842364528164862,393
649,"PastML",0.612244897959184,0.590802659225788,393
649,"TreeTime_1.0",0.566326530612245,0.564557002482391,393
649,"TreeTime_Custom",0.551020408163265,0.541998602860544,393
65,"ACE",0.631372549019608,0.585388336925349,511
65,"SIMMAP",0.650980392156863,0.594470588235294,511
65,"SAASI",0.909803921568627,0.891955642285519,511
65,"SAASI_pars",0.898039215686275,0.827069439831888,511
65,"PastML",0.709803921568627,0.664646985622044,511
65,"TreeTime_1.0",0.701960784313725,0.656574218555062,511
65,"TreeTime_Custom",0.619607843137255,0.616084295015007,511
650,"ACE",0.627358490566038,0.567338605142356,425
650,"SIMMAP",0.660377358490566,0.571320754716981,425
650,"SAASI",0.938679245283019,0.913358716122865,425
650,"SAASI_pars",0.905660377358491,0.691744085501314,425
650,"PastML",0.509433962264151,0.552769996941499,425
650,"TreeTime_1.0",0.825471698113208,0.750004248938678,425
650,"TreeTime_Custom",0.85377358490566,0.826445522663158,425
651,"ACE",0.689956331877729,0.675797797163316,459
651,"SIMMAP",0.689956331877729,0.684803493449782,459
651,"SAASI",0.925764192139738,0.910572638883443,459
651,"SAASI_pars",0.925764192139738,0.846382126898488,459
651,"PastML",0.720524017467249,0.704003106066334,459
651,"TreeTime_1.0",0.764192139737991,0.732885603837962,459
651,"TreeTime_Custom",0.720524017467249,0.733547463655797,459
652,"ACE",0.823275862068966,0.749599446236378,465
652,"SIMMAP",0.827586206896552,0.774956896551724,465
652,"SAASI",0.96551724137931,0.939028083177357,465
652,"SAASI_pars",0.931034482758621,0.875623797152257,465
652,"PastML",0.831896551724138,0.80068099430993,465
652,"TreeTime_1.0",0.905172413793103,0.852331105270631,465
652,"TreeTime_Custom",0.857758620689655,0.842421977643847,465
653,"ACE",0.533653846153846,0.5483126613409,417
653,"SIMMAP",0.629807692307692,0.5925,417
653,"SAASI",0.975961538461538,0.9345595888861,417
653,"SAASI_pars",0.927884615384615,0.842035232209298,417
653,"PastML",0.605769230769231,0.595192297114591,417
653,"TreeTime_1.0",0.538461538461538,0.572460935284069,417
653,"TreeTime_Custom",0.451923076923077,0.490023702991288,417
654,"ACE",0.707207207207207,0.635919978362142,445
654,"SIMMAP",0.752252252252252,0.640045045045045,445
654,"SAASI",0.968468468468468,0.950680203756695,445
654,"SAASI_pars",0.972972972972973,0.818668796228515,445
654,"PastML",0.698198198198198,0.635089096668105,445
654,"TreeTime_1.0",0.702702702702703,0.651012039987214,445
654,"TreeTime_Custom",0.806306306306306,0.779726126685683,445
655,"ACE",0.376068376068376,0.426084934893477,469
655,"SIMMAP",0.384615384615385,0.440042735042735,469
655,"SAASI",0.927350427350427,0.901962521464958,469
655,"SAASI_pars",0.901709401709402,0.831924789598605,469
655,"PastML",0.397435897435897,0.49864609482263,469
655,"TreeTime_1.0",0.371794871794872,0.450061362919474,469
655,"TreeTime_Custom",0.384615384615385,0.384632706868752,469
656,"ACE",0.728070175438597,0.638696909141199,457
656,"SIMMAP",0.745614035087719,0.652061403508772,457
656,"SAASI",0.951754385964912,0.924207283483293,457
656,"SAASI_pars",0.956140350877193,0.834099246369625,457
656,"PastML",0.745614035087719,0.658824876080386,457
656,"TreeTime_1.0",0.780701754385965,0.706354267157831,457
656,"TreeTime_Custom",0.767543859649123,0.732895839739473,457
657,"ACE",0.8,0.711687610784782,451
657,"SIMMAP",0.813333333333333,0.7148,451
657,"SAASI",0.96,0.940405180424858,451
657,"SAASI_pars",0.96,0.869984069883444,451
657,"PastML",0.8,0.713824320878001,451
657,"TreeTime_1.0",0.848888888888889,0.783914993313006,451
657,"TreeTime_Custom",0.884444444444444,0.83539353998543,451
658,"ACE",0.623931623931624,0.619923529817371,469
658,"SIMMAP",0.683760683760684,0.629059829059829,469
658,"SAASI",0.952991452991453,0.924517349533177,469
658,"SAASI_pars",0.948717948717949,0.80705386654699,469
658,"PastML",0.623931623931624,0.617224662360675,469
658,"TreeTime_1.0",0.816239316239316,0.749008145029595,469
658,"TreeTime_Custom",0.666666666666667,0.69555858488584,469
659,"ACE",0.677272727272727,0.647895441803474,441
659,"SIMMAP",0.75,0.669045454545454,441
659,"SAASI",0.940909090909091,0.918514291724147,441
659,"SAASI_pars",0.922727272727273,0.823452227302314,441
659,"PastML",0.695454545454545,0.657109614217866,441
659,"TreeTime_1.0",0.781818181818182,0.713342290511223,441
659,"TreeTime_Custom",0.845454545454545,0.810795177840428,441
66,"ACE",0.647577092511013,0.607411809712076,455
66,"SIMMAP",0.651982378854626,0.621629955947137,455
66,"SAASI",0.94273127753304,0.920629002455001,455
66,"SAASI_pars",0.92511013215859,0.814526148652558,455
66,"PastML",0.674008810572687,0.62182519564661,455
66,"TreeTime_1.0",0.859030837004405,0.784779127161795,455
66,"TreeTime_Custom",0.726872246696035,0.72909002387318,455
660,"ACE",0.443514644351464,0.476434614814701,479
660,"SIMMAP",0.451882845188285,0.483347280334728,479
660,"SAASI",0.937238493723849,0.906129536061387,479
660,"SAASI_pars",0.916317991631799,0.861966741576056,479
660,"PastML",0.447698744769874,0.45682244097093,479
660,"TreeTime_1.0",0.439330543933054,0.426805469836456,479
660,"TreeTime_Custom",0.439330543933054,0.429234300447489,479
661,"ACE",0.714285714285714,0.635535930405847,463
661,"SIMMAP",0.701298701298701,0.649264069264069,463
661,"SAASI",0.896103896103896,0.887796663659123,463
661,"SAASI_pars",0.9004329004329,0.80791588974228,463
661,"PastML",0.74025974025974,0.663346933675725,463
661,"TreeTime_1.0",0.792207792207792,0.70258500023205,463
661,"TreeTime_Custom",0.774891774891775,0.751088226686829,463
662,"ACE",0.82051282051282,0.702418346024441,391
662,"SIMMAP",0.851282051282051,0.731641025641026,391
662,"SAASI",0.964102564102564,0.945468408159325,391
662,"SAASI_pars",0.964102564102564,0.847377015061931,391
662,"PastML",0.825641025641026,0.695012934400387,391
662,"TreeTime_1.0",0.907692307692308,0.858007052327961,391
662,"TreeTime_Custom",0.892307692307692,0.883464664622394,391
663,"ACE",0.716494845360825,0.670182547511327,389
663,"SIMMAP",0.72680412371134,0.672525773195876,389
663,"SAASI",0.969072164948454,0.94086886532678,389
663,"SAASI_pars",0.958762886597938,0.850718929663646,389
663,"PastML",0.72680412371134,0.675825649686074,389
663,"TreeTime_1.0",0.783505154639175,0.731110046213735,389
663,"TreeTime_Custom",0.788659793814433,0.7719532080328,389
664,"ACE",0.513636363636364,0.532850489270879,441
664,"SIMMAP",0.536363636363636,0.539318181818182,441
664,"SAASI",0.936363636363636,0.91301352199849,441
664,"SAASI_pars",0.913636363636364,0.868563462793848,441
664,"PastML",0.581818181818182,0.585014433549089,441
664,"TreeTime_1.0",0.545454545454545,0.563487082513575,441
664,"TreeTime_Custom",0.536363636363636,0.534055823782719,441
665,"ACE",0.602803738317757,0.593717094403396,429
665,"SIMMAP",0.719626168224299,0.653691588785047,429
665,"SAASI",0.957943925233645,0.932304878782741,429
665,"SAASI_pars",0.929906542056075,0.839228621816479,429
665,"PastML",0.602803738317757,0.595878722980201,429
665,"TreeTime_1.0",0.602803738317757,0.587704684029001,429
665,"TreeTime_Custom",0.607476635514019,0.585897823622715,429
666,"ACE",0.695652173913043,0.628324635017478,507
666,"SIMMAP",0.683794466403162,0.632134387351779,507
666,"SAASI",0.956521739130435,0.926536714718656,507
666,"SAASI_pars",0.944664031620553,0.833804767965452,507
666,"PastML",0.723320158102767,0.658482376832779,507
666,"TreeTime_1.0",0.770750988142292,0.700317251193618,507
666,"TreeTime_Custom",0.770750988142292,0.752092764247856,507
667,"ACE",0.624454148471616,0.61653779487382,459
667,"SIMMAP",0.641921397379913,0.632401746724891,459
667,"SAASI",0.943231441048035,0.920631777874971,459
667,"SAASI_pars",0.943231441048035,0.848803769037344,459
667,"PastML",0.663755458515284,0.63503168123722,459
667,"TreeTime_1.0",0.7117903930131,0.648863019434732,459
667,"TreeTime_Custom",0.768558951965066,0.717708806572463,459
668,"ACE",0.691699604743083,0.671195147137096,507
668,"SIMMAP",0.707509881422925,0.674466403162055,507
668,"SAASI",0.944664031620553,0.920991956235882,507
668,"SAASI_pars",0.936758893280632,0.839617978229065,507
668,"PastML",0.719367588932806,0.686753576210287,507
668,"TreeTime_1.0",0.74703557312253,0.704433110962738,507
668,"TreeTime_Custom",0.723320158102767,0.71528830992321,507
669,"ACE",0.58008658008658,0.579203715458324,463
669,"SIMMAP",0.666666666666667,0.602813852813853,463
669,"SAASI",0.909090909090909,0.900702680724376,463
669,"SAASI_pars",0.922077922077922,0.813126371680715,463
669,"PastML",0.571428571428571,0.584288926721334,463
669,"TreeTime_1.0",0.58008658008658,0.620296898462137,463
669,"TreeTime_Custom",0.545454545454545,0.561294702461553,463
67,"ACE",0.65,0.609487081956302,401
67,"SIMMAP",0.645,0.6195,401
67,"SAASI",0.945,0.924180651047423,401
67,"SAASI_pars",0.92,0.795350782629145,401
67,"PastML",0.645,0.608985361977517,401
67,"TreeTime_1.0",0.865,0.768298514373366,401
67,"TreeTime_Custom",0.685,0.682655140376655,401
670,"ACE",0.409090909090909,0.497849329261173,397
670,"SIMMAP",0.51010101010101,0.531111111111111,397
670,"SAASI",0.883838383838384,0.867053479302101,397
670,"SAASI_pars",0.858585858585859,0.766056554007404,397
670,"PastML",0.47979797979798,0.514606634570296,397
670,"TreeTime_1.0",0.46969696969697,0.484310952405187,397
670,"TreeTime_Custom",0.419191919191919,0.413633490171475,397
671,"ACE",0.568527918781726,0.578548098948582,395
671,"SIMMAP",0.583756345177665,0.592030456852792,395
671,"SAASI",0.949238578680203,0.928457004781345,395
671,"SAASI_pars",0.934010152284264,0.830619138973756,395
671,"PastML",0.583756345177665,0.585292742713318,395
671,"TreeTime_1.0",0.578680203045685,0.593790611229097,395
671,"TreeTime_Custom",0.522842639593909,0.553402835065333,395
672,"ACE",0.68595041322314,0.635009296045067,485
672,"SIMMAP",0.694214876033058,0.644132231404959,485
672,"SAASI",0.933884297520661,0.915686028690049,485
672,"SAASI_pars",0.90495867768595,0.846243785900708,485
672,"PastML",0.71900826446281,0.653511815493874,485
672,"TreeTime_1.0",0.789256198347107,0.722562317715226,485
672,"TreeTime_Custom",0.785123966942149,0.761163203043528,485
673,"ACE",0.658291457286432,0.587522349897666,399
673,"SIMMAP",0.693467336683417,0.595376884422111,399
673,"SAASI",0.949748743718593,0.921631659865671,399
673,"SAASI_pars",0.944723618090452,0.747459310198546,399
673,"PastML",0.608040201005025,0.581630807828326,399
673,"TreeTime_1.0",0.673366834170854,0.616706986985108,399
673,"TreeTime_Custom",0.844221105527638,0.777828452628404,399
674,"ACE",0.535864978902954,0.570417357271818,475
674,"SIMMAP",0.59915611814346,0.583037974683544,475
674,"SAASI",0.919831223628692,0.895006420528148,475
674,"SAASI_pars",0.881856540084388,0.779916358081291,475
674,"PastML",0.527426160337553,0.568676271788494,475
674,"TreeTime_1.0",0.586497890295359,0.60680754254587,475
674,"TreeTime_Custom",0.514767932489452,0.540738720550861,475
675,"ACE",0.637554585152838,0.662953678108652,459
675,"SIMMAP",0.694323144104803,0.671572052401747,459
675,"SAASI",0.938864628820961,0.915072307620972,459
675,"SAASI_pars",0.912663755458515,0.841410577755663,459
675,"PastML",0.633187772925764,0.657845611881073,459
675,"TreeTime_1.0",0.668122270742358,0.675082222169521,459
675,"TreeTime_Custom",0.764192139737991,0.725947324655763,459
676,"ACE",0.696682464454976,0.655772735218128,423
676,"SIMMAP",0.729857819905213,0.659241706161137,423
676,"SAASI",0.947867298578199,0.922333004538302,423
676,"SAASI_pars",0.928909952606635,0.829914774047587,423
676,"PastML",0.729857819905213,0.689070337110646,423
676,"TreeTime_1.0",0.796208530805687,0.733428173290834,423
676,"TreeTime_Custom",0.76303317535545,0.758540632106109,423
677,"ACE",0.736625514403292,0.693383285388384,487
677,"SIMMAP",0.720164609053498,0.692510288065844,487
677,"SAASI",0.917695473251029,0.896021460834742,487
677,"SAASI_pars",0.905349794238683,0.837250893353835,487
677,"PastML",0.757201646090535,0.73181583477035,487
677,"TreeTime_1.0",0.794238683127572,0.772291834244212,487
677,"TreeTime_Custom",0.802469135802469,0.788955081735272,487
678,"ACE",0.486607142857143,0.526634042487347,449
678,"SIMMAP",0.495535714285714,0.534107142857143,449
678,"SAASI",0.90625,0.891215818433017,449
678,"SAASI_pars",0.892857142857143,0.826305052984016,449
678,"PastML",0.517857142857143,0.561580317681822,449
678,"TreeTime_1.0",0.504464285714286,0.553474784031626,449
