"simulation","method","accuracy","prob_accuracy","tree_size"
577,"SAASI",0.949367088607595,0.93414678263195,791
577,"SAASI_pars",0.936708860759494,0.900128446901547,791
577,"PastML",0.837974683544304,0.799751407920814,791
577,"TreeTime_1.0",0.888607594936709,0.85151180981788,791
577,"TreeTime_Custom",0.888607594936709,0.865019036332117,791
578,"ACE",0.911392405063291,0.855329580289952,949
578,"SIMMAP",0.915611814345992,0.857257383966245,949
578,"SAASI",0.957805907172996,0.930473536835093,949
578,"SAASI_pars",0.932489451476793,0.875896199957326,949
578,"PastML",0.919831223628692,0.871435969154095,949
578,"TreeTime_1.0",0.932489451476793,0.900448155353035,949
578,"TreeTime_Custom",0.926160337552743,0.910710954434301,949
579,"ACE",0.891705069124424,0.843529660569916,869
579,"SIMMAP",0.8963133640553,0.845760368663594,869
579,"SAASI",0.949308755760369,0.932507103000793,869
579,"SAASI_pars",0.935483870967742,0.88695953914412,869
579,"PastML",0.857142857142857,0.796153165115048,869
579,"TreeTime_1.0",0.940092165898618,0.888287731894865,869
579,"TreeTime_Custom",0.949308755760369,0.909368071399344,869
58,"ACE",0.888349514563107,0.822862073575932,825
58,"SIMMAP",0.890776699029126,0.824830097087379,825
58,"SAASI",0.949029126213592,0.932368899575127,825
58,"SAASI_pars",0.939320388349515,0.884002864918623,825
58,"PastML",0.871359223300971,0.765252964353607,825
58,"TreeTime_1.0",0.890776699029126,0.854060796571451,825
58,"TreeTime_Custom",0.898058252427185,0.874885264826377,825
580,"ACE",0.913612565445026,0.876302364975736,765
580,"SIMMAP",0.910994764397906,0.876806282722513,765
580,"SAASI",0.963350785340314,0.942042584519444,765
580,"SAASI_pars",0.942408376963351,0.916604817644831,765
580,"PastML",0.845549738219895,0.805434431569588,765
580,"TreeTime_1.0",0.908376963350785,0.861593991988757,765
580,"TreeTime_Custom",0.910994764397906,0.877567296800359,765
581,"ACE",0.945720250521921,0.884740484363653,959
581,"SIMMAP",0.943632567849687,0.886116910229645,959
581,"SAASI",0.968684759916493,0.951042740857778,959
581,"SAASI_pars",0.966597077244259,0.919257265514953,959
581,"PastML",0.891440501043841,0.816522820581875,959
581,"TreeTime_1.0",0.960334029227557,0.93729556565364,959
581,"TreeTime_Custom",0.968684759916493,0.946116326445271,959
582,"ACE",0.956632653061224,0.915826509734058,785
582,"SIMMAP",0.954081632653061,0.912168367346939,785
582,"SAASI",0.977040816326531,0.960272932330478,785
582,"SAASI_pars",0.966836734693878,0.928468100403767,785
582,"PastML",0.928571428571429,0.818477842578074,785
582,"TreeTime_1.0",0.959183673469388,0.92509619541943,785
582,"TreeTime_Custom",0.961734693877551,0.937091205513281,785
583,"ACE",0.941320293398533,0.885438222322802,819
583,"SIMMAP",0.943765281173594,0.892591687041565,819
583,"SAASI",0.968215158924205,0.950274463726551,819
583,"SAASI_pars",0.963325183374083,0.921386065079093,819
583,"PastML",0.875305623471883,0.817330782931345,819
583,"TreeTime_1.0",0.941320293398533,0.885965482614926,819
583,"TreeTime_Custom",0.936430317848411,0.901742335314003,819
584,"ACE",0.956204379562044,0.924886798245526,823
584,"SIMMAP",0.953771289537713,0.925352798053528,823
584,"SAASI",0.975669099756691,0.961063592679905,823
584,"SAASI_pars",0.970802919708029,0.936579921843413,823
584,"PastML",0.948905109489051,0.867832707713785,823
584,"TreeTime_1.0",0.963503649635037,0.949788439743936,823
584,"TreeTime_Custom",0.965936739659367,0.95414344717797,823
585,"ACE",0.937078651685393,0.894402008911027,891
585,"SIMMAP",0.930337078651685,0.894719101123596,891
585,"SAASI",0.975280898876404,0.954219729009695,891
585,"SAASI_pars",0.964044943820225,0.915059306200174,891
585,"PastML",0.919101123595506,0.848551527813927,891
585,"TreeTime_1.0",0.943820224719101,0.903188372114765,891
585,"TreeTime_Custom",0.957303370786517,0.916027217790055,891
586,"ACE",0.911167512690355,0.849158301927908,789
586,"SIMMAP",0.916243654822335,0.848832487309645,789
586,"SAASI",0.944162436548223,0.927948363266979,789
586,"SAASI_pars",0.936548223350254,0.891381147581111,789
586,"PastML",0.895939086294416,0.828027483895976,789
586,"TreeTime_1.0",0.949238578680203,0.911567283415177,789
586,"TreeTime_Custom",0.949238578680203,0.919223999638804,789
587,"ACE",0.916467780429594,0.8370055004832,839
587,"SIMMAP",0.916467780429594,0.836420047732697,839
587,"SAASI",0.98090692124105,0.952708470774639,839
587,"SAASI_pars",0.949880668257757,0.878969808440027,839
587,"PastML",0.909307875894988,0.752821594739376,839
587,"TreeTime_1.0",0.935560859188544,0.864504925695845,839
587,"TreeTime_Custom",0.954653937947494,0.894930330890402,839
589,"ACE",0.917995444191344,0.88265068277686,879
589,"SIMMAP",0.92255125284738,0.880615034168565,879
589,"SAASI",0.956719817767654,0.943291584277573,879
589,"SAASI_pars",0.963553530751708,0.924898656690713,879
589,"PastML",0.865603644646925,0.809658445760397,879
589,"TreeTime_1.0",0.908883826879271,0.857603353112771,879
589,"TreeTime_Custom",0.911161731207289,0.871138769956667,879
59,"ACE",0.944444444444444,0.888009763544207,757
59,"SIMMAP",0.944444444444444,0.890396825396825,757
59,"SAASI",0.976190476190476,0.959817325291896,757
59,"SAASI_pars",0.962962962962963,0.920213618036737,757
59,"PastML",0.87037037037037,0.771647243723414,757
59,"TreeTime_1.0",0.944444444444444,0.887107913252184,757
59,"TreeTime_Custom",0.94973544973545,0.906764867766801,757
590,"ACE",0.924107142857143,0.904017554277584,897
590,"SIMMAP",0.930803571428571,0.904107142857143,897
590,"SAASI",0.959821428571429,0.942357157123196,897
590,"SAASI_pars",0.944196428571429,0.920153520381971,897
590,"PastML",0.90625,0.882784606837539,897
590,"TreeTime_1.0",0.919642857142857,0.897532575550893,897
590,"TreeTime_Custom",0.917410714285714,0.907878827450296,897
591,"ACE",0.942105263157895,0.902291100966845,761
591,"SIMMAP",0.93421052631579,0.903447368421053,761
591,"SAASI",0.955263157894737,0.940224898103256,761
591,"SAASI_pars",0.947368421052632,0.917664457877336,761
591,"PastML",0.942105263157895,0.895527505491036,761
591,"TreeTime_1.0",0.960526315789474,0.924953641670477,761
591,"TreeTime_Custom",0.955263157894737,0.928526496004615,761
592,"ACE",0.954198473282443,0.913925022169681,787
592,"SIMMAP",0.954198473282443,0.915318066157761,787
592,"SAASI",0.966921119592875,0.951991039502427,787
592,"SAASI_pars",0.964376590330789,0.929473205654618,787
592,"PastML",0.910941475826972,0.820144271050157,787
592,"TreeTime_1.0",0.954198473282443,0.928055695294337,787
592,"TreeTime_Custom",0.956743002544529,0.935297692773972,787
593,"ACE",0.936170212765957,0.900925429832601,753
593,"SIMMAP",0.936170212765957,0.904308510638298,753
593,"SAASI",0.957446808510638,0.940569686001623,753
593,"SAASI_pars",0.952127659574468,0.918692820576289,753
593,"PastML",0.917553191489362,0.857206280835848,753
593,"TreeTime_1.0",0.946808510638298,0.929333245857964,753
593,"TreeTime_Custom",0.946808510638298,0.93414209311462,753
594,"ACE",0.881012658227848,0.810324140272385,791
594,"SIMMAP",0.89620253164557,0.81979746835443,791
594,"SAASI",0.959493670886076,0.92580996652785,791
594,"SAASI_pars",0.929113924050633,0.863227044023972,791
594,"PastML",0.815189873417722,0.755452966755423,791
594,"TreeTime_1.0",0.855696202531646,0.785373522268577,791
594,"TreeTime_Custom",0.873417721518987,0.814335103749332,791
595,"ACE",0.970108695652174,0.949187674643975,737
595,"SIMMAP",0.970108695652174,0.948641304347826,737
595,"SAASI",0.972826086956522,0.961019948506399,737
595,"SAASI_pars",0.972826086956522,0.945724632791169,737
595,"PastML",0.967391304347826,0.929906387391311,737
595,"TreeTime_1.0",0.97554347826087,0.964722543108444,737
595,"TreeTime_Custom",0.97554347826087,0.967037118876096,737
596,"ACE",0.873563218390805,0.820168607347478,871
596,"SIMMAP",0.875862068965517,0.816298850574713,871
596,"SAASI",0.949425287356322,0.928235631908896,871
596,"SAASI_pars",0.928735632183908,0.877890548436736,871
596,"PastML",0.820689655172414,0.758333361221693,871
596,"TreeTime_1.0",0.87816091954023,0.825313208219104,871
596,"TreeTime_Custom",0.889655172413793,0.852927359683017,871
597,"ACE",0.950248756218905,0.924097945776688,805
597,"SIMMAP",0.945273631840796,0.924427860696518,805
597,"SAASI",0.972636815920398,0.955243092643307,805
597,"SAASI_pars",0.967661691542289,0.939602417637295,805
597,"PastML",0.950248756218905,0.923747208096166,805
597,"TreeTime_1.0",0.967661691542289,0.948539283896253,805
597,"TreeTime_Custom",0.960199004975124,0.951973333792662,805
598,"ACE",0.940104166666667,0.854499311544655,769
598,"SIMMAP",0.921875,0.8534375,769
598,"SAASI",0.963541666666667,0.944818552164754,769
598,"SAASI_pars",0.950520833333333,0.897651857274981,769
598,"PastML",0.90625,0.769259445737466,769
598,"TreeTime_1.0",0.950520833333333,0.882586682763534,769
598,"TreeTime_Custom",0.942708333333333,0.898829334774146,769
599,"ACE",0.885032537960954,0.84940504357714,923
599,"SIMMAP",0.885032537960954,0.85180043383948,923
599,"SAASI",0.973969631236443,0.951400906811348,923
599,"SAASI_pars",0.958785249457701,0.908529475666749,923
599,"PastML",0.848156182212581,0.789991137009235,923
599,"TreeTime_1.0",0.859002169197397,0.815071987421153,923
599,"TreeTime_Custom",0.86117136659436,0.830293012839592,923
6,"ACE",0.92289156626506,0.895273204250873,831
6,"SIMMAP",0.92289156626506,0.896795180722891,831
6,"SAASI",0.975903614457831,0.960791899198171,831
6,"SAASI_pars",0.966265060240964,0.928194111176133,831
6,"PastML",0.901204819277108,0.842743894106055,831
6,"TreeTime_1.0",0.934939759036145,0.907455810940629,831
6,"TreeTime_Custom",0.942168674698795,0.915842633727897,831
60,"ACE",0.908415841584158,0.869176271377172,809
60,"SIMMAP",0.908415841584158,0.875717821782178,809
60,"SAASI",0.952970297029703,0.936048748928324,809
60,"SAASI_pars",0.945544554455445,0.909317129062473,809
60,"PastML",0.878712871287129,0.836733510766785,809
60,"TreeTime_1.0",0.910891089108911,0.871620884812361,809
60,"TreeTime_Custom",0.910891089108911,0.884913140664049,809
600,"ACE",0.932642487046632,0.897213245261105,773
600,"SIMMAP",0.930051813471503,0.896502590673575,773
600,"SAASI",0.968911917098446,0.951908991651887,773
600,"SAASI_pars",0.955958549222798,0.926537422343384,773
600,"PastML",0.919689119170985,0.890577750284299,773
600,"TreeTime_1.0",0.948186528497409,0.929489129057788,773
600,"TreeTime_Custom",0.950777202072539,0.934213122607409,773
601,"ACE",0.951456310679612,0.890300439442487,825
601,"SIMMAP",0.949029126213592,0.892354368932039,825
601,"SAASI",0.941747572815534,0.918852417804128,825
601,"SAASI_pars",0.929611650485437,0.893832879923053,825
601,"PastML",0.946601941747573,0.870141470357125,825
601,"TreeTime_1.0",0.946601941747573,0.925834063284981,825
601,"TreeTime_Custom",0.953883495145631,0.932688145282185,825
602,"ACE",0.948780487804878,0.901334141607322,821
602,"SIMMAP",0.946341463414634,0.902853658536585,821
602,"SAASI",0.978048780487805,0.958735045461053,821
602,"SAASI_pars",0.960975609756098,0.930445213567948,821
602,"PastML",0.885365853658537,0.820964035836607,821
602,"TreeTime_1.0",0.914634146341463,0.875792501196974,821
602,"TreeTime_Custom",0.914634146341463,0.892584970478775,821
603,"ACE",0.7995337995338,0.738034808868384,859
603,"SIMMAP",0.839160839160839,0.758974358974359,859
603,"SAASI",0.946386946386946,0.927295028701921,859
603,"SAASI_pars",0.920745920745921,0.840126550880312,859
603,"PastML",0.773892773892774,0.707948939187742,859
603,"TreeTime_1.0",0.827505827505827,0.759479614539843,859
603,"TreeTime_Custom",0.855477855477855,0.808859264633945,859
605,"ACE",0.943589743589744,0.890939727690375,781
605,"SIMMAP",0.948717948717949,0.894794871794872,781
605,"SAASI",0.974358974358974,0.953777704806046,781
605,"SAASI_pars",0.964102564102564,0.918374197532838,781
605,"PastML",0.928205128205128,0.851611096792852,781
605,"TreeTime_1.0",0.966666666666667,0.935744033447826,781
605,"TreeTime_Custom",0.969230769230769,0.944641939871685,781
606,"ACE",0.960556844547564,0.864717858870751,863
606,"SIMMAP",0.960556844547564,0.86691415313225,863
606,"SAASI",0.958236658932715,0.9423799182017,863
606,"SAASI_pars",0.965197215777262,0.898671362912999,863
606,"PastML",0.904872389791183,0.782701244356824,863
606,"TreeTime_1.0",0.962877030162413,0.88825874722947,863
606,"TreeTime_Custom",0.97215777262181,0.9112200354004,863
607,"ACE",0.89977728285078,0.851542242451032,899
607,"SIMMAP",0.89977728285078,0.855701559020045,899
607,"SAASI",0.953229398663697,0.932132543698185,899
607,"SAASI_pars",0.933184855233853,0.893425946042535,899
607,"PastML",0.88195991091314,0.824250891627756,899
607,"TreeTime_1.0",0.928730512249443,0.887652161773445,899
607,"TreeTime_Custom",0.935412026726058,0.901797645901802,899
608,"ACE",0.933035714285714,0.890573041856635,897
608,"SIMMAP",0.928571428571429,0.885625,897
608,"SAASI",0.96875,0.950369883244687,897
608,"SAASI_pars",0.959821428571429,0.911343802471198,897
608,"PastML",0.928571428571429,0.877332165867855,897
608,"TreeTime_1.0",0.955357142857143,0.92819047378043,897
608,"TreeTime_Custom",0.955357142857143,0.936074131009037,897
609,"ACE",0.969555035128806,0.911234557720128,855
609,"SIMMAP",0.969555035128806,0.914379391100703,855
609,"SAASI",0.962529274004684,0.941673468029077,855
609,"SAASI_pars",0.955503512880562,0.912232005698322,855
609,"PastML",0.976580796252927,0.932897251220493,855
609,"TreeTime_1.0",0.978922716627635,0.95951343358746,855
609,"TreeTime_Custom",0.97423887587822,0.962017119966587,855
61,"ACE",0.955380577427822,0.912900632306288,763
61,"SIMMAP",0.963254593175853,0.914251968503937,763
61,"SAASI",0.958005249343832,0.941599502568808,763
61,"SAASI_pars",0.952755905511811,0.922047638357641,763
61,"PastML",0.913385826771654,0.839679229050244,763
61,"TreeTime_1.0",0.952755905511811,0.916079428286412,763
61,"TreeTime_Custom",0.94750656167979,0.925996989893953,763
610,"ACE",0.9125,0.868374794322606,961
610,"SIMMAP",0.914583333333333,0.86975,961
610,"SAASI",0.958333333333333,0.939028335948242,961
610,"SAASI_pars",0.927083333333333,0.893980990939865,961
610,"PastML",0.847916666666667,0.797184608616947,961
610,"TreeTime_1.0",0.941666666666667,0.887504281142937,961
610,"TreeTime_Custom",0.9625,0.916606565893243,961
611,"ACE",0.917293233082707,0.902040018464228,799
611,"SIMMAP",0.929824561403509,0.909924812030075,799
611,"SAASI",0.959899749373434,0.943489071937712,799
611,"SAASI_pars",0.944862155388471,0.925881307630338,799
611,"PastML",0.902255639097744,0.878785650912191,799
611,"TreeTime_1.0",0.922305764411028,0.905654680375258,799
611,"TreeTime_Custom",0.932330827067669,0.915250389336352,799
612,"ACE",0.911616161616162,0.83529335325554,793
612,"SIMMAP",0.911616161616162,0.836616161616162,793
612,"SAASI",0.946969696969697,0.928873776745728,793
612,"SAASI_pars",0.929292929292929,0.876500298945712,793
612,"PastML",0.883838383838384,0.794482460269738,793
612,"TreeTime_1.0",0.924242424242424,0.864088099378816,793
612,"TreeTime_Custom",0.924242424242424,0.886034748515944,793
613,"ACE",0.899014778325123,0.874524273871968,813
613,"SIMMAP",0.899014778325123,0.874729064039409,813
613,"SAASI",0.963054187192118,0.943822563032388,813
613,"SAASI_pars",0.945812807881773,0.909014866929264,813
613,"PastML",0.866995073891626,0.839627972612374,813
613,"TreeTime_1.0",0.881773399014778,0.856190034203782,813
613,"TreeTime_Custom",0.88423645320197,0.867383310575979,813
614,"ACE",0.907090464547677,0.846935582173117,819
614,"SIMMAP",0.907090464547677,0.856674816625917,819
614,"SAASI",0.963325183374083,0.942365314095863,819
614,"SAASI_pars",0.958435207823961,0.90307963763272,819
614,"PastML",0.872860635696821,0.799343569967787,819
614,"TreeTime_1.0",0.921760391198044,0.872509136880807,819
614,"TreeTime_Custom",0.919315403422983,0.892995498759737,819
615,"ACE",0.946135831381733,0.919150367227726,855
615,"SIMMAP",0.94847775175644,0.917049180327869,855
615,"SAASI",0.976580796252927,0.957839225384568,855
615,"SAASI_pars",0.971896955503513,0.934010592099813,855
615,"PastML",0.946135831381733,0.92044935105322,855
615,"TreeTime_1.0",0.967213114754098,0.94700557072754,855
615,"TreeTime_Custom",0.969555035128806,0.951318561589015,855
616,"ACE",0.955380577427822,0.93284945614319,763
616,"SIMMAP",0.955380577427822,0.933595800524934,763
616,"SAASI",0.965879265091864,0.955857492973237,763
616,"SAASI_pars",0.963254593175853,0.93603444493475,763
616,"PastML",0.931758530183727,0.820452836510856,763
616,"TreeTime_1.0",0.955380577427822,0.915950666946182,763
616,"TreeTime_Custom",0.955380577427822,0.925995992499732,763
617,"ACE",0.950236966824645,0.900387024893695,845
617,"SIMMAP",0.950236966824645,0.899312796208531,845
617,"SAASI",0.97867298578199,0.966758042228224,845
617,"SAASI_pars",0.971563981042654,0.933155234383782,845
617,"PastML",0.907582938388626,0.848601755825113,845
617,"TreeTime_1.0",0.97867298578199,0.927005462140227,845
617,"TreeTime_Custom",0.983412322274882,0.938732330417157,845
618,"ACE",0.927601809954751,0.876800294066058,885
618,"SIMMAP",0.918552036199095,0.875497737556561,885
618,"SAASI",0.932126696832579,0.912813911392323,885
618,"SAASI_pars",0.925339366515837,0.88847615784352,885
618,"PastML",0.936651583710407,0.897167265790607,885
618,"TreeTime_1.0",0.941176470588235,0.92261471818344,885
618,"TreeTime_Custom",0.938914027149321,0.926132365309368,885
619,"ACE",0.920716112531969,0.875916517704786,783
619,"SIMMAP",0.920716112531969,0.87386189258312,783
619,"SAASI",0.976982097186701,0.955938932284248,783
619,"SAASI_pars",0.961636828644501,0.913195292962558,783
619,"PastML",0.887468030690537,0.835251526998777,783
619,"TreeTime_1.0",0.959079283887468,0.917566792589688,783
619,"TreeTime_Custom",0.959079283887468,0.927475869353692,783
62,"ACE",0.929577464788732,0.889166713136255,853
62,"SIMMAP",0.922535211267606,0.889765258215962,853
62,"SAASI",0.948356807511737,0.935090794887724,853
62,"SAASI_pars",0.946009389671362,0.915030845325124,853
62,"PastML",0.924882629107981,0.882857195218191,853
62,"TreeTime_1.0",0.94131455399061,0.90962727761506,853
62,"TreeTime_Custom",0.931924882629108,0.917665786781337,853
620,"ACE",0.937027707808564,0.887993421644919,795
620,"SIMMAP",0.944584382871537,0.894130982367758,795
620,"SAASI",0.947103274559194,0.928165868744096,795
620,"SAASI_pars",0.942065491183879,0.902916687695977,795
620,"PastML",0.843828715365239,0.776642927378422,795
620,"TreeTime_1.0",0.942065491183879,0.914356361693038,795
620,"TreeTime_Custom",0.942065491183879,0.922763237973928,795
621,"ACE",0.921800947867299,0.861564382398588,845
621,"SIMMAP",0.917061611374408,0.861374407582938,845
621,"SAASI",0.971563981042654,0.950237843187028,845
621,"SAASI_pars",0.962085308056872,0.91058082340262,845
621,"PastML",0.872037914691943,0.755189239678794,845
621,"TreeTime_1.0",0.909952606635071,0.845470072640566,845
621,"TreeTime_Custom",0.924170616113744,0.87041726402849,845
622,"ACE",0.918518518518519,0.891280027919445,811
622,"SIMMAP",0.923456790123457,0.891851851851852,811
622,"SAASI",0.950617283950617,0.936175951539675,811
622,"SAASI_pars",0.938271604938272,0.909907813076584,811
622,"PastML",0.911111111111111,0.865841659225497,811
622,"TreeTime_1.0",0.928395061728395,0.898811992549456,811
622,"TreeTime_Custom",0.930864197530864,0.908893999020231,811
623,"ACE",0.934939759036145,0.872641183488187,831
623,"SIMMAP",0.944578313253012,0.874120481927711,831
623,"SAASI",0.968674698795181,0.9466400875387,831
623,"SAASI_pars",0.951807228915663,0.909855203113773,831
623,"PastML",0.893975903614458,0.806442713346067,831
623,"TreeTime_1.0",0.951807228915663,0.894949501798482,831
623,"TreeTime_Custom",0.956626506024096,0.91344156569037,831
624,"ACE",0.948905109489051,0.900468362126417,823
624,"SIMMAP",0.944038929440389,0.903479318734793,823
624,"SAASI",0.968369829683698,0.948460580599552,823
624,"SAASI_pars",0.953771289537713,0.9261679567661,823
624,"PastML",0.885644768856448,0.838212369199906,823
624,"TreeTime_1.0",0.917274939172749,0.882170954977767,823
624,"TreeTime_Custom",0.934306569343066,0.899450027588733,823
625,"ACE",0.938730853391685,0.898111016212735,915
625,"SIMMAP",0.938730853391685,0.900525164113786,915
625,"SAASI",0.964989059080963,0.949525853361833,915
625,"SAASI_pars",0.956236323851203,0.928703607718546,915
625,"PastML",0.921225382932166,0.868379081745979,915
625,"TreeTime_1.0",0.943107221006565,0.918900040236756,915
625,"TreeTime_Custom",0.949671772428884,0.926262103322577,915
626,"ACE",0.964705882352941,0.898503573181143,851
626,"SIMMAP",0.967058823529412,0.901811764705882,851
626,"SAASI",0.981176470588235,0.961659252624624,851
626,"SAASI_pars",0.971764705882353,0.927537679331667,851
626,"PastML",0.917647058823529,0.816736985340156,851
626,"TreeTime_1.0",0.962352941176471,0.896764701005622,851
626,"TreeTime_Custom",0.969411764705882,0.915027836481895,851
627,"ACE",0.91820580474934,0.886854669582083,759
627,"SIMMAP",0.926121372031662,0.882321899736148,759
627,"SAASI",0.963060686015831,0.944437392245503,759
627,"SAASI_pars",0.944591029023747,0.911620741287222,759
627,"PastML",0.905013192612137,0.853579461348068,759
627,"TreeTime_1.0",0.926121372031662,0.89898874111293,759
627,"TreeTime_Custom",0.923482849604222,0.911917135946281,759
628,"ACE",0.872037914691943,0.840206468108763,845
628,"SIMMAP",0.874407582938389,0.839099526066351,845
628,"SAASI",0.950236966824645,0.927599145045563,845
628,"SAASI_pars",0.933649289099526,0.895639169915863,845
628,"PastML",0.855450236966825,0.820245092005207,845
628,"TreeTime_1.0",0.883886255924171,0.847358239383908,845
628,"TreeTime_Custom",0.893364928909953,0.856735378325319,845
629,"ACE",0.891752577319588,0.858607281172645,777
629,"SIMMAP",0.899484536082474,0.859458762886598,777
629,"SAASI",0.95360824742268,0.933599958398637,777
629,"SAASI_pars",0.940721649484536,0.897018496122891,777
629,"PastML",0.884020618556701,0.781653388985558,777
629,"TreeTime_1.0",0.891752577319588,0.853730985213641,777
629,"TreeTime_Custom",0.889175257731959,0.870416787151624,777
63,"ACE",0.944598337950138,0.901539655589741,723
63,"SIMMAP",0.947368421052632,0.90617728531856,723
63,"SAASI",0.969529085872576,0.949725691935095,723
63,"SAASI_pars",0.961218836565097,0.925529222661852,723
63,"PastML",0.941828254847645,0.87873723818863,723
63,"TreeTime_1.0",0.966759002770083,0.943582176920765,723
63,"TreeTime_Custom",0.969529085872576,0.949110152087663,723
630,"ACE",0.940298507462687,0.874036194832668,805
630,"SIMMAP",0.935323383084577,0.87273631840796,805
630,"SAASI",0.945273631840796,0.931995254441149,805
630,"SAASI_pars",0.937810945273632,0.902685924715321,805
630,"PastML",0.870646766169154,0.784025444924633,805
630,"TreeTime_1.0",0.945273631840796,0.903150888658921,805
630,"TreeTime_Custom",0.945273631840796,0.910327923447104,805
631,"ACE",0.972222222222222,0.931886002728902,793
631,"SIMMAP",0.972222222222222,0.931919191919192,793
631,"SAASI",0.97979797979798,0.966052334079715,793
631,"SAASI_pars",0.972222222222222,0.941281255216069,793
631,"PastML",0.95959595959596,0.81949246717851,793
631,"TreeTime_1.0",0.974747474747475,0.950524985495539,793
631,"TreeTime_Custom",0.977272727272727,0.955409802541368,793
632,"ACE",0.904191616766467,0.878605622597896,1003
632,"SIMMAP",0.906187624750499,0.880339321357285,1003
632,"SAASI",0.954091816367265,0.932739207812449,1003
632,"SAASI_pars",0.942115768463074,0.90467765782854,1003
632,"PastML",0.900199600798403,0.878025923280299,1003
632,"TreeTime_1.0",0.936127744510978,0.908521913883078,1003
632,"TreeTime_Custom",0.93812375249501,0.91592909235267,1003
633,"ACE",0.969187675070028,0.936725612209612,715
633,"SIMMAP",0.96358543417367,0.934425770308123,715
633,"SAASI",0.988795518207283,0.972431633588418,715
633,"SAASI_pars",0.974789915966387,0.952537123954475,715
633,"PastML",0.929971988795518,0.858345362716902,715
633,"TreeTime_1.0",0.971988795518207,0.939096485616107,715
633,"TreeTime_Custom",0.974789915966387,0.945274218930798,715
634,"ACE",0.933673469387755,0.844611335925662,785
634,"SIMMAP",0.920918367346939,0.841785714285714,785
634,"SAASI",0.961734693877551,0.941473414975247,785
634,"SAASI_pars",0.936224489795918,0.883266702109585,785
634,"PastML",0.88265306122449,0.772222759269129,785
634,"TreeTime_1.0",0.941326530612245,0.875380657589156,785
634,"TreeTime_Custom",0.931122448979592,0.899917715164639,785
635,"ACE",0.91743119266055,0.892234723639373,873
635,"SIMMAP",0.922018348623853,0.893302752293578,873
635,"SAASI",0.951834862385321,0.93672326955265,873
635,"SAASI_pars",0.938073394495413,0.907028274874024,873
635,"PastML",0.91743119266055,0.883766734064207,873
635,"TreeTime_1.0",0.924311926605505,0.916714494620888,873
635,"TreeTime_Custom",0.924311926605505,0.920292797496166,873
636,"ACE",0.917547568710359,0.850958541721412,947
636,"SIMMAP",0.911205073995772,0.852050739957717,947
636,"SAASI",0.970401691331924,0.948533422895075,947
636,"SAASI_pars",0.959830866807611,0.904326999482815,947
636,"PastML",0.871035940803383,0.797952873834575,947
636,"TreeTime_1.0",0.940803382663848,0.875376439541377,947
636,"TreeTime_Custom",0.947145877378435,0.902522261099036,947
637,"ACE",0.940229885057471,0.872552310838877,871
637,"SIMMAP",0.928735632183908,0.86848275862069,871
637,"SAASI",0.942528735632184,0.926814251331996,871
637,"SAASI_pars",0.933333333333333,0.888837131292085,871
637,"PastML",0.92183908045977,0.819651770689306,871
637,"TreeTime_1.0",0.967816091954023,0.917506719501201,871
637,"TreeTime_Custom",0.95632183908046,0.925379322666362,871
638,"ACE",0.940659340659341,0.899940016664838,911
638,"SIMMAP",0.934065934065934,0.903076923076923,911
638,"SAASI",0.964835164835165,0.950085050726363,911
638,"SAASI_pars",0.958241758241758,0.920262903931436,911
638,"PastML",0.892307692307692,0.836947651039472,911
638,"TreeTime_1.0",0.958241758241758,0.933699815826394,911
638,"TreeTime_Custom",0.958241758241758,0.939342415037926,911
639,"ACE",0.934090909090909,0.900234321614539,881
639,"SIMMAP",0.934090909090909,0.899954545454545,881
639,"SAASI",0.977272727272727,0.954388694591139,881
639,"SAASI_pars",0.965909090909091,0.921218997799864,881
639,"PastML",0.927272727272727,0.792882291999662,881
639,"TreeTime_1.0",0.934090909090909,0.889210978707773,881
639,"TreeTime_Custom",0.931818181818182,0.90263587385636,881
64,"ACE",0.945544554455445,0.89944378819075,809
64,"SIMMAP",0.948019801980198,0.901584158415842,809
64,"SAASI",0.965346534653465,0.950503882644981,809
64,"SAASI_pars",0.96039603960396,0.91980213972991,809
64,"PastML",0.945544554455445,0.846104395203621,809
64,"TreeTime_1.0",0.962871287128713,0.934470729051882,809
64,"TreeTime_Custom",0.96039603960396,0.938753593566542,809
640,"ACE",0.976689976689977,0.925047394336667,859
640,"SIMMAP",0.981351981351981,0.928414918414918,859
640,"SAASI",0.986013986013986,0.971180731255079,859
640,"SAASI_pars",0.983682983682984,0.946300042315078,859
640,"PastML",0.941724941724942,0.857477793662633,859
640,"TreeTime_1.0",0.983682983682984,0.941715227658171,859
640,"TreeTime_Custom",0.981351981351981,0.949847029968471,859
641,"ACE",0.930521091811414,0.902939628941913,807
641,"SIMMAP",0.94044665012407,0.902655086848635,807
641,"SAASI",0.96029776674938,0.950318851676408,807
641,"SAASI_pars",0.96029776674938,0.927937883644837,807
641,"PastML",0.913151364764268,0.858230747485541,807
641,"TreeTime_1.0",0.957816377171216,0.922258497605226,807
641,"TreeTime_Custom",0.96029776674938,0.929937257522303,807
642,"ACE",0.926289926289926,0.871820760542143,815
642,"SIMMAP",0.928746928746929,0.875577395577396,815
642,"SAASI",0.963144963144963,0.942089140869452,815
642,"SAASI_pars",0.941031941031941,0.890270682991048,815
642,"PastML",0.916461916461916,0.809956348926392,815
642,"TreeTime_1.0",0.931203931203931,0.900603319594217,815
642,"TreeTime_Custom",0.938574938574939,0.919478761374973,815
